stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5408,5408,35TH/OAKMONT,Southeast corner of 35TH and OAKMONT - Farside,30.308347,-97.754037,,http://www.capmetro.org/gismaps/stops/5408.html,,,,0
5410,5410,CHESTNUT/13TH,Northwest corner of CHESTNUT and 13TH - Farside,30.275206,-97.716075,,http://www.capmetro.org/gismaps/stops/5410.html,,,,0
5411,5411,11125 PECAN PARK/LAKELINE MALL,Northwest corner of PECAN PARK and LAKELINE MALL - Nearside,30.472972,-97.802673,,http://www.capmetro.org/gismaps/stops/5411.html,,,,0
5413,5413,LAKELINE/NORTH LAKE CREEK,Northwest corner of LAKELINE and NORTH LAKE CREEK - Farside,30.480141,-97.797375,,http://www.capmetro.org/gismaps/stops/5413.html,,,,0
5415,5415,AIRPORT/53RD,Northwest corner of AIRPORT and 53RD - Nearside,30.314086,-97.715128,,http://www.capmetro.org/gismaps/stops/5415.html,,,,0
5416,5416,SLAUGHTER/SIMONETTI,Northwest corner of SLAUGHTER and SIMONETTI - Farside,30.174173,-97.804467,,http://www.capmetro.org/gismaps/stops/5416.html,,,,0
5417,5417,11TH/CURVE,Northwest corner of 11TH and CURVE - Farside,30.26956,-97.729989,,http://www.capmetro.org/gismaps/stops/5417.html,,,,0
5421,5421,BALCONES/HART,Northwest corner of BALCONES and HART - Farside,30.342397,-97.754052,,http://www.capmetro.org/gismaps/stops/5421.html,,,,0
5424,5424,601 LAMAR/6TH,Northwest corner of LAMAR and 6TH - Farside,30.27219,-97.753539,,http://www.capmetro.org/gismaps/stops/5424.html,,,,0
5425,5425,LOYOLA/ED BLUESTEIN,Northwest corner of LOYOLA and ED BLUESTEIN - Farside,30.303092,-97.66195,,http://www.capmetro.org/gismaps/stops/5425.html,,,,0
5426,5426,COPANO/LATTA,Northwest corner of COPANO and LATTA - Farside,30.213942,-97.850836,,http://www.capmetro.org/gismaps/stops/5426.html,,,,0
5427,5427,58 WALLER/HOLLY,Southwest corner of WALLER and HOLLY - Farside,30.256066,-97.734469,,http://www.capmetro.org/gismaps/stops/5427.html,,,,0
5428,5428,11020 LAKELINE MALL/PECAN PARK,Northwest corner of LAKELINE MALL and PECAN PARK - Farside,30.472378,-97.801255,,http://www.capmetro.org/gismaps/stops/5428.html,,,,0
5429,5429,BARBARA JORDAN/LANCASTER,Northwest corner of BARBARA JORDAN and LANCASTER - Farside,30.306418,-97.708756,,http://www.capmetro.org/gismaps/stops/5429.html,,,,0
5432,5432,RESEARCH/RIATA TRACE,Northeast corner of RESEARCH and RIATA TRACE - Nearside,30.425929,-97.75164,,http://www.capmetro.org/gismaps/stops/5432.html,,,,0
5433,5433,3000 OAK SPRINGS/TILLERY,Northwest corner of OAK SPRINGS and TILLERY - Mid-Block,30.273206,-97.700665,,http://www.capmetro.org/gismaps/stops/5433.html,,,,0
5434,5434,RIVERSIDE/METRO CENTER,Northwest corner of RIVERSIDE and METRO CENTER - Farside,30.216684,-97.689637,,http://www.capmetro.org/gismaps/stops/5434.html,,,,1
5436,5436,AIRPORT/38TH,Northwest corner of AIRPORT and 38TH - Farside,30.289097,-97.707009,,http://www.capmetro.org/gismaps/stops/5436.html,,,,0
5438,5438,305 DEAN KEETON/SAN JACINTO,Southwest corner of DEAN KEETON and SAN JACINTO - Mid-Block,30.289219,-97.735183,,http://www.capmetro.org/gismaps/stops/5438.html,,,,0
5440,5440,COMAL/5TH,Northwest corner of COMAL and 5TH - Farside,30.261841,-97.727218,,http://www.capmetro.org/gismaps/stops/5440.html,,,,0
5442,5442,12430 METRIC/PARMER,Southwest corner of METRIC and PARMER - Mid-Block,30.412263,-97.69136,,http://www.capmetro.org/gismaps/stops/5442.html,,,,0
5445,5445,9302 LAMAR/RUNDBERG,Southwest corner of LAMAR and RUNDBERG - Farside,30.361758,-97.697927,,http://www.capmetro.org/gismaps/stops/5445.html,,,,0
5446,5446,1113 RUTHERFORD/FURNESS,Southeast corner of RUTHERFORD and FURNESS - Farside,30.340454,-97.690058,,http://www.capmetro.org/gismaps/stops/5446.html,,,,0
5447,5447,1112 RUTHERFORD/FURNESS,Northeast corner of RUTHERFORD and FURNESS - Nearside,30.34058,-97.689935,,http://www.capmetro.org/gismaps/stops/5447.html,,,,0
5449,5449,LAMAR/WEST GATE,Northwest corner of LAMAR and WEST GATE - Farside,30.232283,-97.804555,,http://www.capmetro.org/gismaps/stops/5449.html,,,,0
5452,5452,BRAKER/MOPAC SW CORNER,Southwest corner of BRAKER and MOPAC - Nearside,30.396412,-97.734329,,http://www.capmetro.org/gismaps/stops/5452.html,,,,0
5455,5455,51ST/LANCASTER,Northwest corner of 51ST and LANCASTER - Farside,30.308232,-97.707768,,http://www.capmetro.org/gismaps/stops/5455.html,,,,0
5456,5456,MABEL DAVIS PARK,Northeast corner of PARKER and WOODWARD - Mid-Block,30.220006,-97.742966,,http://www.capmetro.org/gismaps/stops/5456.html,,,,1
5461,5461,1404 FORT BRANCH/DELANO,Southwest corner of FORT BRANCH and DELANO - Nearside,30.278343,-97.680174,,http://www.capmetro.org/gismaps/stops/5461.html,,,,0
5462,5462,1317 FORT BRANCH/DELANO,Southeast corner of FORT BRANCH and DELANO - Nearside,30.277894,-97.679895,,http://www.capmetro.org/gismaps/stops/5462.html,,,,0
5463,5463,LEDESMA/LOTT,Southwest corner of LEDESMA and LOTT - Nearside,30.270358,-97.682095,,http://www.capmetro.org/gismaps/stops/5463.html,,,,0
5464,5464,2810 OAK SPRINGS/WEBBERVILLE,Northeast corner of OAK SPRINGS and WEBBERVILLE - Mid-Block,30.272939,-97.70225,,http://www.capmetro.org/gismaps/stops/5464.html,,,,0
5465,5465,GOVALLE/SPRINGDALE,Southwest corner of GOVALLE and SPRINGDALE - Nearside,30.264033,-97.696785,,http://www.capmetro.org/gismaps/stops/5465.html,,,,0
5466,5466,703 MONTOPOLIS/PONCA,Southeast corner of MONTOPOLIS and PONCA - Nearside,30.237459,-97.695289,,http://www.capmetro.org/gismaps/stops/5466.html,,,,1
5468,5468,4907 BURLESON/DROSSETT,Southeast corner of BURLESON and DROSSETT - Farside,30.211883,-97.730064,,http://www.capmetro.org/gismaps/stops/5468.html,,,,0
5469,5469,5301 BURLESON/PROMONTORY POINT,Southeast corner of BURLESON and PROMONTORY POINT - Farside,30.210219,-97.726565,,http://www.capmetro.org/gismaps/stops/5469.html,,,,0
5470,5470,RIVERSIDE/PALMA VERDE,Northeast corner of RIVERSIDE and PALMA VERDE - Nearside,30.217039,-97.685245,,http://www.capmetro.org/gismaps/stops/5470.html,,,,1
5472,5472,8400 MANCHACA/KEEPSAKE,Northwest corner of MANCHACA and KEEPSAKE - Nearside,30.188239,-97.815012,,http://www.capmetro.org/gismaps/stops/5472.html,,,,0
5473,5473,8204 WEST GATE/LINNET,Northwest corner of WEST GATE and LINNET - Nearside,30.196593,-97.829018,,http://www.capmetro.org/gismaps/stops/5473.html,,,,0
5476,5476,8007 WEST GATE/RANCH,Southeast corner of WEST GATE and RANCH - Farside,30.19868,-97.826904,,http://www.capmetro.org/gismaps/stops/5476.html,,,,0
5478,5478,7408 WEST GATE/GRENNOCK,Southwest corner of WEST GATE and GRENNOCK - Farside,30.20187,-97.818676,,http://www.capmetro.org/gismaps/stops/5478.html,,,,0
5479,5479,3701 MANCHACA/VALLEY VIEW,Northeast corner of MANCHACA and VALLEY VIEW - Farside,30.236838,-97.783769,,http://www.capmetro.org/gismaps/stops/5479.html,,,,0
5480,5480,3802 MANCHACA/VALLEY VIEW,Southwest corner of MANCHACA and VALLEY VIEW - Nearside,30.235697,-97.784677,,http://www.capmetro.org/gismaps/stops/5480.html,,,,0
5481,5481,3001 OAK SPRINGS/TILLERY,Southwest corner of OAK SPRINGS and TILLERY - Mid-Block,30.273037,-97.700829,,http://www.capmetro.org/gismaps/stops/5481.html,,,,0
5482,5482,LANCASTER/BARBARA JORDAN,Southeast corner of LANCASTER and BARBARA JORDAN - Nearside,30.305736,-97.707517,,http://www.capmetro.org/gismaps/stops/5482.html,,,,0
5483,5483,MUELLER/PHILOMENA,Northwest corner of MUELLER and PHILOMENA - Mid-Block,30.302219,-97.705227,,http://www.capmetro.org/gismaps/stops/5483.html,,,,0
5484,5484,PHILOMENA/JAMES WHEAT,Northwest corner of PHILOMENA and JAMES WHEAT - Farside,30.302188,-97.707735,,http://www.capmetro.org/gismaps/stops/5484.html,,,,0
5485,5485,IH 35/WILLIAM CANNON,Southeast corner of IH 35 and WILLIAM CANNON - Nearside,30.189553,-97.770532,,http://www.capmetro.org/gismaps/stops/5485.html,,,,1
5487,5487,727 STASSNEY/NANCY,Northwest corner of STASSNEY and NANCY - Nearside,30.209059,-97.784284,,http://www.capmetro.org/gismaps/stops/5487.html,,,,1
5489,5489,4917 CONGRESS/RAMBLE,Northeast corner of CONGRESS and RAMBLE - Mid-Block,30.212115,-97.770916,,http://www.capmetro.org/gismaps/stops/5489.html,,,,1
5491,5491,4800 CONVICT HILL/BRUSH COUNTRY,Northwest corner of CONVICT HILL and BRUSH COUNTRY - Mid-Block,30.217489,-97.849946,,http://www.capmetro.org/gismaps/stops/5491.html,,,,0
5492,5492,2200 MARTIN LUTHER KING/COLETO,Northeast corner of MARTIN LUTHER KING and COLETO - Nearside,30.280356,-97.718217,,http://www.capmetro.org/gismaps/stops/5492.html,,,,0
5493,5493,5401 AIRPORT/53RD HALF,Northeast corner of AIRPORT and 53RD HALF - Mid-Block,30.316556,-97.713781,,http://www.capmetro.org/gismaps/stops/5493.html,,,,0
5494,5494,5214 DUVAL/53RD,Northeast corner of DUVAL and 53RD - Nearside,30.316257,-97.71852,,http://www.capmetro.org/gismaps/stops/5494.html,,,,0
5495,5495,605 45TH/BARROW,Southeast corner of 45TH and BARROW - Mid-Block,30.306283,-97.722879,,http://www.capmetro.org/gismaps/stops/5495.html,,,,1
5496,5496,904 11TH/BRANCH,Northeast corner of 11TH and BRANCH - Nearside,30.269995,-97.731193,,http://www.capmetro.org/gismaps/stops/5496.html,,,,0
5498,5498,SEAHOLM STATION (NB),Northwest corner of CESAR CHAVEZ and SAN ANTONIO - Mid-Block,30.264862,-97.750101,,http://www.capmetro.org/gismaps/stops/5498.html,,,,0
5499,5499,714 6TH/WEST,Northeast corner of 6TH and WEST - Nearside,30.270316,-97.75049,,http://www.capmetro.org/gismaps/stops/5499.html,,,,0
5500,5500,WILLIAM CANNON/RIALTO,Northwest corner of WILLIAM CANNON and RIALTO - Nearside,30.250177,-97.866607,,http://www.capmetro.org/gismaps/stops/5500.html,,,,1
5501,5501,RIALTO/WILLIAM CANNON,Southeast corner of RIALTO and WILLIAM CANNON - Mid-Block,30.249563,-97.859217,,http://www.capmetro.org/gismaps/stops/5501.html,,,,1
5502,5502,6541 WILLIAM CANNON/US 290,Northwest corner of WILLIAM CANNON and US 290 - Mid-Block,30.237822,-97.863806,,http://www.capmetro.org/gismaps/stops/5502.html,,,,0
5503,5503,6548 WILLIAM CANNON/US 290,Northeast corner of WILLIAM CANNON and US 290 - Mid-Block,30.237788,-97.863322,,http://www.capmetro.org/gismaps/stops/5503.html,,,,1
5505,5505,1120 ST JOHNS/GRAND CANYON,Northwest corner of ST JOHNS and GRAND CANYON - Mid-Block,30.32838,-97.694615,,http://www.capmetro.org/gismaps/stops/5505.html,,,,0
5506,5506,7537 CAMERON/CORONADO HILLS,Northeast corner of CAMERON and CORONADO HILLS - Mid-Block,30.330224,-97.688342,,http://www.capmetro.org/gismaps/stops/5506.html,,,,0
5508,5508,1309 ANDERSON/LAZY,Northeast corner of ANDERSON and LAZY - Mid-Block,30.350746,-97.71972,,http://www.capmetro.org/gismaps/stops/5508.html,,,,0
5509,5509,6903 AIRPORT/KENNISTON,Northwest corner of AIRPORT and KENNISTON - Mid-Block,30.336072,-97.717896,,http://www.capmetro.org/gismaps/stops/5509.html,,,,0
5510,5510,AIRPORT/GUADALUPE,Northeast corner of AIRPORT and GUADALUPE - Mid-Block,30.333155,-97.716673,,http://www.capmetro.org/gismaps/stops/5510.html,,,,1
5514,5514,10112 LAKE CREEK/PECAN PARK,Northwest corner of LAKE CREEK and PECAN PARK - Nearside,30.464031,-97.789223,,http://www.capmetro.org/gismaps/stops/5514.html,,,,0
5515,5515,9701 ANDERSON MILL/US 183,Southeast corner of ANDERSON MILL and US 183 - Mid-Block,30.447945,-97.792965,,http://www.capmetro.org/gismaps/stops/5515.html,,,,0
5516,5516,RUNDBERG/NORTH PLAZA,Northwest corner of RUNDBERG and NORTH - Mid-Block,30.356717,-97.685632,,http://www.capmetro.org/gismaps/stops/5516.html,,,,1
5517,5517,9813 LAMAR/LONGSPUR,Northeast corner of LAMAR and LONGSPUR - Mid-Block,30.368162,-97.693983,,http://www.capmetro.org/gismaps/stops/5517.html,,,,0
5518,5518,11900 LAMAR/LITTLE OAK,Northeast corner of LAMAR and LITTLE OAK - Farside,30.389618,-97.682674,,http://www.capmetro.org/gismaps/stops/5518.html,,,,0
5519,5519,RUTLAND/LEDGEWOOD,Southeast corner of RUTLAND and LEDGEWOOD - Mid-Block,30.375881,-97.710842,,http://www.capmetro.org/gismaps/stops/5519.html,,,,0
5520,5520,13207 METRIC/STATON,Northeast corner of METRIC and STATON - Mid-Block,30.421335,-97.683113,,http://www.capmetro.org/gismaps/stops/5520.html,,,,1
5521,5521,13621 METRIC/HOWARD,Southeast corner of METRIC and HOWARD - Mid-Block,30.42627,-97.676859,,http://www.capmetro.org/gismaps/stops/5521.html,,,,0
5522,5522,13620 METRIC/HOWARD,Southwest corner of METRIC and HOWARD - Mid-Block,30.426334,-97.677159,,http://www.capmetro.org/gismaps/stops/5522.html,,,,0
5524,5524,ROGGE/WELLINGTON,Northeast corner of ROGGE and WELLINGTON - Mid-Block,30.306257,-97.685032,,http://www.capmetro.org/gismaps/stops/5524.html,,,,0
5525,5525,ROGGE/COVENTRY,Northeast corner of ROGGE and COVENTRY - Mid-Block,30.306435,-97.685093,,http://www.capmetro.org/gismaps/stops/5525.html,,,,1
5527,5527,2015 CEDAR BEND/PARK BEND,Southwest corner of CEDAR BEND and PARK BEND - Mid-Block,30.409095,-97.699033,,http://www.capmetro.org/gismaps/stops/5527.html,,,,1
5528,5528,203 DEAN KEETON/WHITIS,Northeast corner of DEAN KEETON and WHITIS - Mid-Block,30.289553,-97.739586,,http://www.capmetro.org/gismaps/stops/5528.html,,,,0
5530,5530,13200 MCCALLEN/CENTER RIDGE,Southwest corner of MCCALLEN and CENTER RIDGE - Mid-Block,30.411844,-97.663981,,http://www.capmetro.org/gismaps/stops/5530.html,,,,0
5534,5534,DOWNTOWN STATION,Northeast corner of 4TH and TRINITY - Mid-Block,30.265012,-97.739296,2,http://www.capmetro.org/gismaps/stops/5534.html,,,,0
5535,5535,PLAZA SALTILLO STATION,Southwest corner of 5TH and COMAL - Mid-Block,30.262242,-97.727578,2,http://www.capmetro.org/gismaps/stops/5535.html,,,,0
5536,5536,M L KING JR STATION,Southwest corner of MARTIN LUTHER KING and CLIFFORD - Mid-Block,30.279818,-97.709031,2,http://www.capmetro.org/gismaps/stops/5536.html,,,,0
5537,5537,HIGHLAND STATION,Northwest corner of AIRPORT and DENSON - Mid-Block,30.328601,-97.716203,2,http://www.capmetro.org/gismaps/stops/5537.html,,,,0
5538,5538,CRESTVIEW STATION,Northwest corner of AIRPORT and JUSTIN - Mid-Block,30.338448,-97.719656,2,http://www.capmetro.org/gismaps/stops/5538.html,,,,0
5539,5539,KRAMER STATION,Northeast corner of BURNET and KRAMER - Mid-Block,30.392786,-97.7164,2,http://www.capmetro.org/gismaps/stops/5539.html,,,,0
5540,5540,HOWARD STATION,Northwest corner of HOWARD and MOPAC - Mid-Block,30.43999,-97.701734,1,http://www.capmetro.org/gismaps/stops/5540.html,,,,0
5541,5541,LAKELINE STATION,Southeast corner of LYNDHURST and LAKELINE - Mid-Block,30.48103,-97.786543,1,http://www.capmetro.org/gismaps/stops/5541.html,,,,0
5542,5542,LEANDER STATION,Southeast corner of US 183 and METRO - Mid-Block,30.586401,-97.855735,1,http://www.capmetro.org/gismaps/stops/5542.html,,,,0
5543,5543,2630 SPEEDWAY/27TH,Southwest corner of SPEEDWAY and 27TH - Farside,30.29121,-97.736689,,http://www.capmetro.org/gismaps/stops/5543.html,,,,0
5544,5544,SOUTH CONGRESS BAY B,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.222917,-97.766932,,http://www.capmetro.org/gismaps/stops/5544.html,,,,0
5545,5545,SOUTH CONGRESS BAY C,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.223084,-97.766853,,http://www.capmetro.org/gismaps/stops/5545.html,,,,0
5547,5547,SOUTH CONGRESS BAY E,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.223436,-97.766645,,http://www.capmetro.org/gismaps/stops/5547.html,,,,0
5550,5550,SOUTH CONGRESS BAY H,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.223447,-97.766137,,http://www.capmetro.org/gismaps/stops/5550.html,,,,0
5551,5551,SOUTH CONGRESS BAY I,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.223212,-97.766137,,http://www.capmetro.org/gismaps/stops/5551.html,,,,0
5552,5552,SOUTH CONGRESS STATION BAY J,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.222941,-97.76628,,http://www.capmetro.org/gismaps/stops/5552.html,,,,0
5553,5553,SOUTH CONGRESS STATION BAY K,Northwest corner of BEN WHITE and CONGRESS - Mid-Block,30.222718,-97.766459,,http://www.capmetro.org/gismaps/stops/5553.html,,,,0
5554,5554,1805 RIVERSIDE/PARKER,Northwest corner of RIVERSIDE and PARKER - Mid-Block,30.242658,-97.729061,,http://www.capmetro.org/gismaps/stops/5554.html,,,,0
5555,5555,10503 LAMAR/MEADOWS,Northwest corner of LAMAR and MEADOWS - Nearside,30.374311,-97.690809,,http://www.capmetro.org/gismaps/stops/5555.html,,,,0
5556,5556,NE CORNER 10TH/CONGRESS,Northeast corner of 10TH and CONGRESS - Nearside,30.271811,-97.741229,,http://www.capmetro.org/gismaps/stops/5556.html,,,,0
5557,5557,2004 CHESTNUT/21ST,Southwest corner of CHESTNUT and 21ST - Farside,30.281955,-97.717727,,http://www.capmetro.org/gismaps/stops/5557.html,,,,0
5558,5558,LOYOLA/JOHNNY MORRIS NW CORNER,Northwest corner of LOYOLA and JOHNNY MORRIS - Mid-Block,30.30163,-97.650907,,http://www.capmetro.org/gismaps/stops/5558.html,,,,0
5562,5562,SH 71/COVERED BRIDGE,Northwest corner of SH 71 and COVERED BRIDGE - Farside,30.251247,-97.893733,,http://www.capmetro.org/gismaps/stops/5562.html,,,,0
5566,5566,89 PLEASANT VALLEY/WILLOW,Northwest corner of PLEASANT VALLEY and WILLOW - Nearside,30.252417,-97.713176,,http://www.capmetro.org/gismaps/stops/5566.html,,,,0
5567,5567,1215 AIRPORT/12TH,Northeast corner of AIRPORT and 12TH - Farside,30.277589,-97.700657,,http://www.capmetro.org/gismaps/stops/5567.html,,,,0
5568,5568,1181 AIRPORT/OAK SPRINGS,Northeast corner of AIRPORT and OAK SPRINGS - Mid-Block,30.27541,-97.698904,,http://www.capmetro.org/gismaps/stops/5568.html,,,,0
5569,5569,3400 RED RIVER/HARRIS,Northwest corner of RED RIVER and HARRIS - Nearside,30.293324,-97.725492,,http://www.capmetro.org/gismaps/stops/5569.html,,,,0
5570,5570,MARTIN LUTHER KING/WILDROSE,Southeast corner of MARTIN LUTHER KING and WILDROSE - Farside,30.284893,-97.688314,,http://www.capmetro.org/gismaps/stops/5570.html,,,,0
5571,5571,3520 MARTIN LUTHER KING/EM FRANKLIN,Northwest corner of MARTIN LUTHER KING and E M FRANKLIN - Farside,30.283767,-97.696791,,http://www.capmetro.org/gismaps/stops/5571.html,,,,0
5575,5575,1820 OHLEN/RENTON,Northeast corner of OHLEN and RENTON - Nearside,30.361169,-97.723184,,http://www.capmetro.org/gismaps/stops/5575.html,,,,0
5577,5577,12016 AMHERST/ETON,Northwest corner of AMHERST and ETON - Nearside,30.413599,-97.720831,,http://www.capmetro.org/gismaps/stops/5577.html,,,,0
5579,5579,2426 KRAMER/BROCKTON,Northeast corner of KRAMER and BROCKTON - Nearside,30.393157,-97.715847,,http://www.capmetro.org/gismaps/stops/5579.html,,,,0
5580,5580,2415 KRAMER/BROCKTON,Southeast corner of KRAMER and BROCKTON - Mid-Block,30.392965,-97.715786,,http://www.capmetro.org/gismaps/stops/5580.html,,,,0
5585,5585,6063 US 290/OLD FREDERICKSBURG,Southwest corner of US 290 and OLD FREDERICKSBURG - Nearside,30.234925,-97.85363,,http://www.capmetro.org/gismaps/stops/5585.html,,,,0
5587,5587,MLK STATION STOP 2,Southeast corner of ALEXANDER and MARTIN LUTHER KING - Nearside,30.279883,-97.709326,,http://www.capmetro.org/gismaps/stops/5587.html,,,,0
5588,5588,MLK STATION STOP 1,Southeast corner of ALEXANDER and MARTIN LUTHER KING - Nearside,30.280159,-97.709219,,http://www.capmetro.org/gismaps/stops/5588.html,,,,0
5589,5589,TRINITY/4TH,Northeast corner of TRINITY and 4TH - Farside,30.265499,-97.73986,,http://www.capmetro.org/gismaps/stops/5589.html,,,,0
5591,5591,400 4TH/TRINITY,Northeast corner of 4TH and TRINITY - Nearside,30.265282,-97.739827,,http://www.capmetro.org/gismaps/stops/5591.html,,,,0
5592,5592,7900 RIVERSIDE/HOEKE,Southwest corner of RIVERSIDE and HOEKE - Nearside,30.215795,-97.688718,,http://www.capmetro.org/gismaps/stops/5592.html,,,,0
5593,5593,PALMA VERDE/BEN WHITE,Southeast corner of PALMA VERDE and BEN WHITE - Nearside,30.219121,-97.68783,,http://www.capmetro.org/gismaps/stops/5593.html,,,,0
5594,5594,3508 ESKEW/LEAFIELD,Southwest corner of ESKEW and LEAFIELD - Nearside,30.203863,-97.838309,,http://www.capmetro.org/gismaps/stops/5594.html,,,,0
5600,5600,619 15TH/BRACKENRIDGE,Southeast corner of 15TH and BRACKENRIDGE - Farside,30.275055,-97.733247,,http://www.capmetro.org/gismaps/stops/5600.html,,,,0
5602,5602,6413 AIRPORT BLVD (HIGHLAND MALL),Southeast corner of AIRPORT and HIGHLAND MALL - Nearside,30.328657,-97.715763,,http://www.capmetro.org/gismaps/stops/5602.html,,,,0
5603,5603,6402 AIRPORT BLVD (HIGHLAND MALL),Southwest corner of AIRPORT and HIGHLAND MALL - Farside,30.328339,-97.716081,,http://www.capmetro.org/gismaps/stops/5603.html,,,,0
5606,5606,CRESTVIEW STATION (SB),Northwest corner of LAMAR and AIRPORT - Nearside,30.337829,-97.719023,,http://www.capmetro.org/gismaps/stops/5606.html,,,,0
5607,5607,HOWARD STATION BUS STOP,Southeast corner of HOWARD and MOPAC - Nearside,30.439972,-97.70124,,http://www.capmetro.org/gismaps/stops/5607.html,,,,0
5608,5608,4005 BANISTER/SUMMER OAKS,Southwest corner of BANISTER and SUMMER OAKS - Farside,30.229794,-97.778143,,http://www.capmetro.org/gismaps/stops/5608.html,,,,0
5610,5610,1601 7TH/COMAL,Southeast corner of 7TH and COMAL - Farside,30.263763,-97.725888,,http://www.capmetro.org/gismaps/stops/5610.html,,,,0
5612,5612,408 RUNDBERG/NORTH CREEK,Northeast corner of RUNDBERG and NORTH CREEK - Mid-Block,30.359516,-97.690554,,http://www.capmetro.org/gismaps/stops/5612.html,,,,0
5613,5613,1215 51ST/CAMERON,Southeast corner of 51ST and CAMERON - Farside,30.308132,-97.708046,,http://www.capmetro.org/gismaps/stops/5613.html,,,,0
5614,5614,12026 METRIC/BITTERN,Northwest corner of METRIC and BITTERN - Nearside,30.403297,-97.700246,,http://www.capmetro.org/gismaps/stops/5614.html,,,,0
5615,5615,12029 METRIC/BITTERN,Northeast corner of METRIC and BITTERN - Farside,30.403381,-97.699617,,http://www.capmetro.org/gismaps/stops/5615.html,,,,0
5616,5616,3107 MANOR/AIRPORT,Southwest corner of MANOR and AIRPORT - Farside,30.286352,-97.705525,,http://www.capmetro.org/gismaps/stops/5616.html,,,,0
5617,5617,3219 MANOR/TILLERY,Southeast corner of MANOR and TILLERY - Nearside,30.286817,-97.702734,,http://www.capmetro.org/gismaps/stops/5617.html,,,,0
5618,5618,3508 OAK SPRINGS/GUNTER,Northwest corner of OAK SPRINGS and GUNTER - Farside,30.273885,-97.695006,,http://www.capmetro.org/gismaps/stops/5618.html,,,,0
5619,5619,100 6TH/CONGRESS,Northwest corner of 6TH and CONGRESS - Farside,30.26828,-97.743293,,http://www.capmetro.org/gismaps/stops/5619.html,,,,0
5622,5622,DEL VALLE ISD,Northeast corner of DEL VALLE ISD and ROSS - Mid-Block,30.174866,-97.610837,,http://www.capmetro.org/gismaps/stops/5622.html,,,,0
5623,5623,205 SLAUGHTER/SP BACK LOOP,Southeast corner of SLAUGHTER and SP BACK LOOP - Farside,30.167663,-97.793747,,http://www.capmetro.org/gismaps/stops/5623.html,,,,0
5624,5624,MARTIN LUTHER KING/RED RIVER,Southeast corner of MARTIN LUTHER KING and RED RIVER - Mid-Block,30.278688,-97.731471,,http://www.capmetro.org/gismaps/stops/5624.html,,,,0
5625,5625,5789 AIRPORT/KOENIG,Northwest corner of AIRPORT and KOENIG - Nearside,30.321647,-97.71395,,http://www.capmetro.org/gismaps/stops/5625.html,,,,0
5626,5626,2629 LAKE AUSTIN/EXPOSITION,Southeast corner of LAKE AUSTIN and EXPOSITION - Farside,30.282567,-97.776462,,http://www.capmetro.org/gismaps/stops/5626.html,,,,0
5627,5627,1621 ROSEWOOD/LAWSON,Southeast corner of ROSEWOOD and LAWSON - Farside,30.269218,-97.721609,,http://www.capmetro.org/gismaps/stops/5627.html,,,,0
5628,5628,RUTLAND/METRIC,Northeast corner of RUTLAND and METRIC - Nearside,30.380624,-97.715742,,http://www.capmetro.org/gismaps/stops/5628.html,,,,0
5631,5631,1ST/HEARTWOOD,Northwest corner of 1ST and HEARTWOOD - Farside,30.214745,-97.776962,,http://www.capmetro.org/gismaps/stops/5631.html,,,,0
5633,5633,421 CESAR CHAVEZ/TRINITY,Southeast corner of CESAR CHAVEZ and TRINITY - Farside,30.262213,-97.740639,,http://www.capmetro.org/gismaps/stops/5633.html,,,,0
5634,5634,2819 GUADALUPE/29TH,Southwest corner of GUADALUPE and 29TH - Mid-Block,30.29474,-97.742407,,http://www.capmetro.org/gismaps/stops/5634.html,,,,0
5635,5635,906 LAMAR/TREADWELL,Northwest corner of LAMAR and TREADWELL - Nearside,30.256342,-97.761433,,http://www.capmetro.org/gismaps/stops/5635.html,,,,0
5636,5636,4705 HEFLIN/SPRINGDALE,Southeast corner of HEFLIN and SPRINGDALE - Farside,30.285183,-97.681314,,http://www.capmetro.org/gismaps/stops/5636.html,,,,0
5637,5637,1913 WEBBERVILLE/STONE GATE,Southeast corner of WEBBERVILLE and STONE GATE - Farside,30.28301,-97.674479,,http://www.capmetro.org/gismaps/stops/5637.html,,,,0
5640,5640,MARTIN LUTHER KING/HILLDALE,Northeast corner of MARTIN LUTHER KING and HILLDALE - Nearside,30.286729,-97.671079,,http://www.capmetro.org/gismaps/stops/5640.html,,,,0
5641,5641,MARTIN LUTHER KING/OLDFORT HILL,Northeast corner of MARTIN LUTHER KING and OLDFORT HILL - Nearside,30.286744,-97.674512,,http://www.capmetro.org/gismaps/stops/5641.html,,,,0
5642,5642,5107 HEFLIN/WEBBERVILLE,Northwest corner of HEFLIN and WEBBERVILLE - Nearside,30.28262,-97.676905,,http://www.capmetro.org/gismaps/stops/5642.html,,,,0
5643,5643,TANNEHILL/MARTIN LUTHER KING,Southeast corner of TANNEHILL and MARTIN LUTHER KING - Nearside,30.286011,-97.669518,,http://www.capmetro.org/gismaps/stops/5643.html,,,,0
